town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat,lon,postal,dist_to_cbd,dist_to_mrt,storey_avg
JURONG WEST,4 ROOM,158,YUNG LOH RD,10 TO 12,106.0,Model A,1996,896,355000.0,158 YUNG LOH RD,1.32896082457078,103.722279551998,610158,15.213693492938742,1.7075230024695238,11.0
JURONG WEST,5 ROOM,183A,BOON LAY AVE,10 TO 12,112.0,Improved,2015,1122,523688.0,183A BOON LAY AVE,1.34861794801802,103.709737700176,641183,17.324425071457828,1.185997713702982,11.0
JURONG WEST,5 ROOM,267,BOON LAY DR,01 TO 03,121.0,Improved,1998,925,360000.0,267 BOON LAY DR,1.34644748042226,103.706946815266,640267,17.509865011530948,0.8776454758816127,2.0
JURONG WEST,5 ROOM,200,BOON LAY DR,10 TO 12,121.0,Standard,1976,664,390000.0,200 BOON LAY DR,1.34300396183385,103.7147005948,640200,16.566745926919285,0.7085149894801582,11.0
JURONG WEST,5 ROOM,199,BOON LAY DR,01 TO 03,121.0,Standard,1976,664,360000.0,199 BOON LAY DR,1.3437063240188,103.714484938377,640199,16.619848844944286,0.7212282993750951,2.0
JURONG WEST,5 ROOM,221,BOON LAY PL,04 TO 06,109.0,Standard,1979,695,323000.0,221 BOON LAY PL,1.34633552457315,103.712430373455,640221,16.947057578012426,0.97473296034501,5.0
JURONG WEST,5 ROOM,209,BOON LAY PL,10 TO 12,130.0,Adjoined flat,1976,658,408000.0,209 BOON LAY PL,1.34625797211644,103.715154716629,640209,16.66765563366137,0.6814099855110487,11.0
JURONG WEST,5 ROOM,427,JURONG WEST AVE 1,07 TO 09,136.0,Model A,1985,765,440000.0,427 JURONG WEST AVE 1,1.35131373566097,103.725596710632,640427,15.877088473981594,0.9392683391728084,8.0
JURONG WEST,5 ROOM,436,JURONG WEST AVE 1,04 TO 06,133.0,Model A,1985,768,438000.0,436 JURONG WEST AVE 1,1.35208689545167,103.722864957524,640436,16.18551708652403,0.8960673604418129,5.0
JURONG WEST,5 ROOM,690,JURONG WEST CTRL 1,04 TO 06,120.0,Premium Apartment,1998,923,488000.0,690 JURONG WEST CTRL 1,1.34118688549853,103.706710011345,640690,17.310349106219526,0.2960232484101368,5.0
JURONG WEST,5 ROOM,682C,JURONG WEST CTRL 1,01 TO 03,115.0,Premium Apartment,2000,950,430000.0,682C JURONG WEST CTRL 1,1.34315290702888,103.70539456284,643682,17.527398677266792,0.5112644794678833,2.0
JURONG WEST,5 ROOM,272B,JURONG WEST ST 24,04 TO 06,112.0,Premium Apartment,2003,987,375000.0,272B JURONG WEST ST 24,1.3505208170253,103.704862240601,642272,17.90535296939166,1.3318077591094186,5.0
JURONG WEST,5 ROOM,271D,JURONG WEST ST 24,13 TO 15,112.0,Premium Apartment,2003,987,390000.0,271D JURONG WEST ST 24,1.35003507101178,103.704907936078,644271,17.878445438382833,1.2775582206817377,14.0
JURONG WEST,5 ROOM,547,JURONG WEST ST 42,01 TO 03,137.0,Model A-Maisonette,1984,757,510000.0,547 JURONG WEST ST 42,1.35298202689802,103.714914008213,640547,17.016159525192464,1.1793532052706925,2.0
JURONG WEST,5 ROOM,517A,JURONG WEST ST 52,16 TO 18,116.0,Improved,2000,947,680000.0,517A JURONG WEST ST 52,1.34531761707387,103.721254306116,641517,16.00864593673107,0.12247288217191347,17.0
JURONG WEST,5 ROOM,529,JURONG WEST ST 52,01 TO 03,118.0,Improved,1982,733,450000.0,529 JURONG WEST ST 52,1.34841672939573,103.716191585352,640529,16.66481976528206,0.7024464403695977,2.0
JURONG WEST,5 ROOM,529,JURONG WEST ST 52,07 TO 09,118.0,Improved,1982,733,470000.0,529 JURONG WEST ST 52,1.34841672939573,103.716191585352,640529,16.66481976528206,0.7024464403695977,8.0
JURONG WEST,5 ROOM,532,JURONG WEST ST 52,10 TO 12,118.0,Improved,1982,733,475000.0,532 JURONG WEST ST 52,1.34914510993285,103.716015402933,640532,16.717486459789093,0.7719939747189911,11.0
JURONG WEST,5 ROOM,529,JURONG WEST ST 52,10 TO 12,118.0,Improved,1982,732,472000.0,529 JURONG WEST ST 52,1.34841672939573,103.716191585352,640529,16.66481976528206,0.7024464403695977,11.0
JURONG WEST,5 ROOM,523,JURONG WEST ST 52,10 TO 12,118.0,Improved,1982,730,480000.0,523 JURONG WEST ST 52,1.34675547648094,103.716157823017,640523,16.589545982405152,0.6006217583098608,11.0
JURONG WEST,5 ROOM,653A,JURONG WEST ST 61,01 TO 03,111.0,Improved,2002,976,388000.0,653A JURONG WEST ST 61,1.3368913768574,103.696638809163,641653,18.19576148393324,0.10835421400424883,2.0
JURONG WEST,5 ROOM,622,JURONG WEST ST 61,10 TO 12,110.0,Improved,2001,955,450000.0,622 JURONG WEST ST 61,1.34051313546074,103.698881639419,640622,18.09616521637167,0.36871847674963787,11.0
JURONG WEST,5 ROOM,645,JURONG WEST ST 61,16 TO 18,120.0,Improved,1998,926,468000.0,645 JURONG WEST ST 61,1.33903532010243,103.696461338372,640645,18.292933132210837,0.18730550679919666,17.0
JURONG WEST,5 ROOM,601,JURONG WEST ST 62,04 TO 06,115.0,Premium Apartment,2001,954,450000.0,601 JURONG WEST ST 62,1.33966177435104,103.70013784164,640601,17.93235641815711,0.38890504237745394,5.0
JURONG WEST,5 ROOM,678A,JURONG WEST ST 64,01 TO 03,110.0,Premium Apartment,2008,1043,400000.0,678A JURONG WEST ST 64,1.34508009611217,103.704400730049,641678,17.711020332954067,0.7434787201084508,2.0
JURONG WEST,5 ROOM,660A,JURONG WEST ST 64,16 TO 18,110.0,Improved,2001,961,535000.0,660A JURONG WEST ST 64,1.33569163767409,103.704301685702,641660,17.347262026213812,0.3785273133079944,17.0
JURONG WEST,5 ROOM,677A,JURONG WEST ST 64,04 TO 06,110.0,Premium Apartment,2008,1043,428000.0,677A JURONG WEST ST 64,1.34563047616405,103.705038025438,641677,17.66931336863912,0.789593019277643,5.0
JURONG WEST,5 ROOM,658B,JURONG WEST ST 65,07 TO 09,112.0,Improved,2001,960,460000.0,658B JURONG WEST ST 65,1.33648967687037,103.700757438608,642658,17.748435317263336,0.40096552406389246,8.0
JURONG WEST,5 ROOM,636,JURONG WEST ST 65,07 TO 09,110.0,Improved,2001,965,433000.0,636 JURONG WEST ST 65,1.34225166848347,103.69787057646,640636,18.269336960529877,0.5222793497351819,8.0
JURONG WEST,5 ROOM,634,JURONG WEST ST 65,16 TO 18,110.0,Improved,2001,965,435000.0,634 JURONG WEST ST 65,1.34309420970325,103.698866098979,640634,18.199596213506766,0.6360028721937231,17.0
JURONG WEST,5 ROOM,658D,JURONG WEST ST 65,07 TO 09,111.0,Improved,2001,960,442000.0,658D JURONG WEST ST 65,1.33721672789187,103.700757990613,644658,17.77517543186126,0.3842256887078128,8.0
JURONG WEST,5 ROOM,766,JURONG WEST ST 74,01 TO 03,123.0,Improved,1996,900,398000.0,766 JURONG WEST ST 74,1.34980497668919,103.697761922949,640766,18.595295100447576,1.3594719526252397,2.0
JURONG WEST,5 ROOM,851,JURONG WEST ST 81,01 TO 03,129.0,Improved,1996,898,340000.0,851 JURONG WEST ST 81,1.3465916671122,103.692474184137,640851,19.0029913915384,1.1370727013494855,2.0
JURONG WEST,5 ROOM,838,JURONG WEST ST 81,07 TO 09,122.0,Improved,1989,822,365000.0,838 JURONG WEST ST 81,1.34384901486992,103.693508093563,640838,18.78575707528041,0.8152075552951129,8.0
JURONG WEST,5 ROOM,813,JURONG WEST ST 81,01 TO 03,121.0,Improved,1990,824,350000.0,813 JURONG WEST ST 81,1.34598386230771,103.69582944619,640813,18.631360598323138,0.9483194474968863,2.0
JURONG WEST,5 ROOM,826,JURONG WEST ST 81,10 TO 12,121.0,Improved,1990,826,388000.0,826 JURONG WEST ST 81,1.34604529493384,103.694423564846,640826,18.779123837619757,0.9941737124510805,11.0
JURONG WEST,5 ROOM,838,JURONG WEST ST 81,07 TO 09,122.0,Improved,1989,821,386000.0,838 JURONG WEST ST 81,1.34384901486992,103.693508093563,640838,18.78575707528041,0.8152075552951129,8.0
JURONG WEST,5 ROOM,817,JURONG WEST ST 81,07 TO 09,126.0,Improved,1993,866,418800.0,817 JURONG WEST ST 81,1.34470598575848,103.695720951625,640817,18.590418561394078,0.8113575293597242,8.0
JURONG WEST,5 ROOM,836,JURONG WEST ST 81,07 TO 09,125.0,Improved,1993,863,390000.0,836 JURONG WEST ST 81,1.34263096431938,103.693464895067,640836,18.742629621832727,0.7059619658600202,8.0
JURONG WEST,5 ROOM,942,JURONG WEST ST 91,07 TO 09,122.0,Improved,1989,818,373000.0,942 JURONG WEST ST 91,1.34372024772129,103.689377054654,640942,19.210831639549436,1.115823452860676,8.0
JURONG WEST,5 ROOM,940,JURONG WEST ST 91,07 TO 09,121.0,Improved,1989,814,392000.0,940 JURONG WEST ST 91,1.34330790784966,103.688873352514,640940,19.24758946627412,1.1343108483426472,8.0
JURONG WEST,5 ROOM,986C,JURONG WEST ST 93,07 TO 09,112.0,Premium Apartment,2008,1045,475000.0,986C JURONG WEST ST 93,1.33695706398309,103.695668197233,643986,18.300232742097414,0.19668101430315213,8.0
JURONG WEST,5 ROOM,988C,JURONG WEST ST 93,01 TO 03,110.0,Premium Apartment,2008,1045,420000.0,988C JURONG WEST ST 93,1.33574398654101,103.6957768604,643988,18.245736441807022,0.26735195702182807,2.0
JURONG WEST,5 ROOM,138B,YUAN CHING RD,10 TO 12,105.0,DBSS,2014,1119,670000.0,138B YUAN CHING RD,1.32841510984309,103.724304147765,612138,14.981209764295619,1.8008288147951441,11.0
JURONG WEST,5 ROOM,138B,YUAN CHING RD,07 TO 09,108.0,DBSS,2014,1118,688000.0,138B YUAN CHING RD,1.32841510984309,103.724304147765,612138,14.981209764295619,1.8008288147951441,8.0
JURONG WEST,5 ROOM,138D,YUAN CHING RD,13 TO 15,108.0,DBSS,2014,1118,710000.0,138D YUAN CHING RD,1.32846031138004,103.723287795397,614138,15.089544133557371,1.775891966011175,14.0
JURONG WEST,5 ROOM,158,YUNG LOH RD,04 TO 06,125.0,Improved,1996,896,410000.0,158 YUNG LOH RD,1.32896082457078,103.722279551998,610158,15.213693492938742,1.7075230024695238,5.0
JURONG WEST,5 ROOM,177,YUNG SHENG RD,10 TO 12,116.0,Improved,2001,958,445000.0,177 YUNG SHENG RD,1.33332045172975,103.721308656123,610177,15.481003903927746,1.2169948362194623,11.0
JURONG WEST,EXECUTIVE,726,JURONG WEST AVE 5,04 TO 06,146.0,Maisonette,1992,854,560000.0,726 JURONG WEST AVE 5,1.3459430568526,103.697134589327,640726,18.49498582225924,0.929396545918439,5.0
JURONG WEST,EXECUTIVE,686B,JURONG WEST CTRL 1,04 TO 06,132.0,Premium Apartment,2000,952,600000.0,686B JURONG WEST CTRL 1,1.34196179294463,103.704542156963,642686,17.566137719290296,0.40993155748622623,5.0
JURONG WEST,EXECUTIVE,686A,JURONG WEST CTRL 1,04 TO 06,132.0,Premium Apartment,2000,951,590000.0,686A JURONG WEST CTRL 1,1.34174841752629,103.704794256868,641686,17.53135868201983,0.3770797876844974,5.0
JURONG WEST,EXECUTIVE,680A,JURONG WEST CTRL 1,10 TO 12,134.0,Premium Apartment,2000,947,596000.0,680A JURONG WEST CTRL 1,1.34462393402178,103.705560050376,641680,17.572548586385516,0.6717259972244015,11.0
JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,04 TO 06,126.0,Apartment,2002,967,415000.0,274B JURONG WEST ST 25,1.3528655530538,103.703280481903,642274,18.174041359191104,1.615725828585767,5.0
JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,966,405000.0,274B JURONG WEST ST 25,1.3528655530538,103.703280481903,642274,18.174041359191104,1.615725828585767,11.0
JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,966,410000.0,274B JURONG WEST ST 25,1.3528655530538,103.703280481903,642274,18.174041359191104,1.615725828585767,11.0
JURONG WEST,EXECUTIVE,472,JURONG WEST ST 41,01 TO 03,151.0,Maisonette,1985,770,600000.0,472 JURONG WEST ST 41,1.34812383298712,103.722493887267,640472,16.02075327178855,0.46275704459652733,2.0
JURONG WEST,EXECUTIVE,409,JURONG WEST ST 42,10 TO 12,148.0,Maisonette,1985,770,700000.0,409 JURONG WEST ST 42,1.35409792704061,103.725324736878,640409,16.051983608525585,1.1972635827081286,11.0
JURONG WEST,EXECUTIVE,556,JURONG WEST ST 42,10 TO 12,151.0,Maisonette,1986,779,532000.0,556 JURONG WEST ST 42,1.35362210304169,103.717858506741,640556,16.75754328536037,1.0963307904092576,11.0
JURONG WEST,EXECUTIVE,558,JURONG WEST ST 42,10 TO 12,148.0,Maisonette,1985,767,510000.0,558 JURONG WEST ST 42,1.35419821230377,103.717344057356,640558,16.837906751798442,1.175584944824399,11.0
JURONG WEST,EXECUTIVE,669A,JURONG WEST ST 64,16 TO 18,130.0,Apartment,2000,948,569000.0,669A JURONG WEST ST 64,1.34289271652154,103.703136147885,641669,17.74958286521611,0.5773993254114567,17.0
JURONG WEST,EXECUTIVE,669A,JURONG WEST ST 64,13 TO 15,130.0,Apartment,2000,948,596000.0,669A JURONG WEST ST 64,1.34289271652154,103.703136147885,641669,17.74958286521611,0.5773993254114567,14.0
JURONG WEST,EXECUTIVE,665A,JURONG WEST ST 64,13 TO 15,130.0,Apartment,2000,945,620000.0,665A JURONG WEST ST 64,1.34009319246619,103.703124305023,641665,17.63815070835087,0.36640843035340975,14.0
JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,16 TO 18,130.0,Apartment,2001,962,568000.0,627 JURONG WEST ST 65,1.34196774823686,103.698889711132,640627,18.152221604064344,0.517383770368195,17.0
JURONG WEST,EXECUTIVE,671B,JURONG WEST ST 65,10 TO 12,125.0,Apartment,2002,973,535000.0,671B JURONG WEST ST 65,1.34395979895533,103.701895501679,642671,17.92168170035425,0.7546199893795257,11.0
JURONG WEST,EXECUTIVE,608,JURONG WEST ST 65,10 TO 12,133.0,Premium Apartment,2001,958,586000.0,608 JURONG WEST ST 65,1.33797471643971,103.700171739975,640608,17.86481697032917,0.3197657783433814,11.0
JURONG WEST,EXECUTIVE,154,YUNG HO RD,10 TO 12,147.0,Maisonette,1991,838,538000.0,154 YUNG HO RD,1.32712439587226,103.721781699843,610154,15.200167669910934,1.907554727291734,11.0
KALLANG/WHAMPOA,2 ROOM,7,JLN BATU,07 TO 09,50.0,Standard,1970,588,195000.0,7 JLN BATU,1.30237002555566,103.88359641393,431007,4.116911570287591,0.4423272501594314,8.0
KALLANG/WHAMPOA,2 ROOM,7,ST. GEORGE'S LANE,07 TO 09,45.0,Improved,1986,778,225000.0,7 ST. GEORGE'S LANE,1.32370038883176,103.859056873397,320007,4.504626728186076,0.5599648052430668,8.0
KALLANG/WHAMPOA,3 ROOM,30,BENDEMEER RD,10 TO 12,68.0,Improved,1972,607,320000.0,30 BENDEMEER RD,1.319303367127,103.86404981515,330030,4.176572319340004,0.27575391277004757,11.0
KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,07 TO 09,63.0,Standard,1981,714,245000.0,43 BENDEMEER RD,1.32112499272338,103.865833285976,330043,4.435321580878495,0.51405437260637,8.0
KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,19 TO 21,62.0,Model A,2004,996,490000.0,15 FARRER PK RD,1.31104346812009,103.851660614786,210015,3.0182687586793793,0.22359176768064948,20.0
KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,690,330000.0,93 GEYLANG BAHRU,1.32218898844635,103.871612008197,330093,4.808882103135959,0.08246064712548741,8.0
KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,636,260000.0,57 GEYLANG BAHRU,1.32353780675049,103.86914775647,330057,4.824422006898027,0.3803963750315436,5.0
KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,632,275000.0,72 GEYLANG BAHRU,1.32158321590245,103.871419569078,330072,4.739316246920745,0.05416460054907301,11.0
KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,01 TO 03,65.0,Improved,1974,637,265000.0,57 GEYLANG BAHRU,1.32353780675049,103.86914775647,330057,4.824422006898027,0.3803963750315436,2.0
KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,04 TO 06,68.0,New Generation,1979,690,320000.0,93 GEYLANG BAHRU,1.32218898844635,103.871612008197,330093,4.808882103135959,0.08246064712548741,5.0
KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,76.0,Improved,1974,639,305000.0,57 GEYLANG BAHRU,1.32353780675049,103.86914775647,330057,4.824422006898027,0.3803963750315436,14.0
KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,56.0,Standard,1971,595,190000.0,32 JLN BAHAGIA,1.32613207103741,103.858096717028,320032,4.7529060458888575,0.8486148177850751,2.0
KALLANG/WHAMPOA,3 ROOM,27,JLN BAHAGIA,01 TO 03,56.0,Standard,1970,588,191000.0,27 JLN BAHAGIA,1.32602102238192,103.858991981159,320027,4.7571175307733045,0.7966807269852924,2.0
KALLANG/WHAMPOA,3 ROOM,5,JLN BATU,07 TO 09,60.0,Standard,1969,570,258000.0,5 JLN BATU,1.39152550534761,103.757266741055,679530,15.904495425868392,0.9667813834804678,8.0
KALLANG/WHAMPOA,3 ROOM,64,JLN MA'MOR,01 TO 03,126.0,Terrace,1972,612,880000.0,64 JLN MA'MOR,1.32853234946813,103.857852465902,320064,5.012880737266461,1.1029439226782183,2.0
KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,631,255000.0,63 KALLANG BAHRU,1.32100020851204,103.868321383856,330063,4.52938611779488,0.4018404375415231,11.0
KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,630,261000.0,64 KALLANG BAHRU,1.32034663718702,103.86834750594,330064,4.464513326535498,0.4154838241086839,5.0
KALLANG/WHAMPOA,3 ROOM,14,KG ARANG RD,07 TO 09,103.0,New Generation,1984,757,505000.0,14 KG ARANG RD,1.30016459105,103.884228450233,431014,4.063020271692305,0.3211393448743106,8.0
KALLANG/WHAMPOA,3 ROOM,1,KG KAYU RD,04 TO 06,62.0,Standard,1984,759,300000.0,1 KG KAYU RD,1.30355769675629,103.883796413118,431001,4.203332398735183,0.3260812499026233,5.0
KALLANG/WHAMPOA,3 ROOM,76,LOR LIMAU,10 TO 12,65.0,Improved,1973,625,252000.0,76 LOR LIMAU,1.32502427886167,103.854232129189,320076,4.582886420982039,1.0321830246099237,11.0
KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,01 TO 03,59.0,Improved,1973,624,215000.0,77 LOR LIMAU,1.32504567583472,103.854762707954,320077,4.589544681678343,0.9877642740703031,2.0
KALLANG/WHAMPOA,3 ROOM,44,OWEN RD,04 TO 06,82.0,New Generation,1979,695,390000.0,44 OWEN RD,1.31551162976199,103.850377879064,210044,3.5172655764817664,0.5287032746397786,5.0
KALLANG/WHAMPOA,3 ROOM,5,ST. GEORGE'S LANE,01 TO 03,68.0,New Generation,1981,719,339000.0,5 ST. GEORGE'S LANE,1.32318991590206,103.859696970213,320005,4.462856604221815,0.47644452202447,2.0
KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,04 TO 06,65.0,Improved,1974,632,245000.0,98 WHAMPOA DR,1.32158068709129,103.854150953187,320098,4.200252172618037,0.8616340901148252,5.0
KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,66.0,Improved,1974,636,250000.0,82 WHAMPOA DR,1.32387379240679,103.856482753763,320082,4.47926380658922,0.7578809566723965,8.0
KALLANG/WHAMPOA,4 ROOM,9,BOON KENG RD,28 TO 30,95.0,DBSS,2011,1074,883000.0,9 BOON KENG RD,1.31605118149851,103.861218698544,330009,3.7347311270286765,0.32897285991705366,29.0
KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,04 TO 06,90.0,Model A,2004,996,590000.0,11 FARRER PK RD,1.31236768241476,103.852109307152,210011,3.1661864652236686,0.16056429486846818,5.0
KALLANG/WHAMPOA,4 ROOM,12,FARRER PK RD,19 TO 21,90.0,Model A,2004,996,700000.0,12 FARRER PK RD,1.31198113120325,103.851638487106,210012,3.122517276141566,0.20463185684780424,20.0
KALLANG/WHAMPOA,4 ROOM,58,GEYLANG BAHRU,13 TO 15,100.0,Model A,2000,948,630000.0,58 GEYLANG BAHRU,1.32319537324232,103.86795724315,330058,4.73699135811782,0.47692793913850307,14.0
KALLANG/WHAMPOA,4 ROOM,11,JLN BATU,01 TO 03,105.0,New Generation,1986,774,520000.0,11 JLN BATU,1.30169639051101,103.882578686361,431011,3.9814998176480305,0.5010219180419733,2.0
KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,13 TO 15,94.0,New Generation,1980,713,440000.0,101 JLN RAJAH,1.32871478392959,103.850545321033,321101,4.984306598386627,0.5512760356504322,14.0
KALLANG/WHAMPOA,4 ROOM,108C,MCNAIR RD,22 TO 24,90.0,Model A,2005,1003,710000.0,108C MCNAIR RD,1.31984417513752,103.859462494536,324108,4.09365344302718,0.24094843892239406,23.0
KALLANG/WHAMPOA,4 ROOM,19,ST. GEORGE'S RD,04 TO 06,92.0,New Generation,1984,761,425000.0,19 ST. GEORGE'S RD,1.3244455415621,103.8626105247,320019,4.674580689044217,0.5798539731835191,5.0
KALLANG/WHAMPOA,4 ROOM,3C,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,1021,688000.0,3C UPP BOON KENG RD,1.31379318761444,103.87309387056,383003,4.1001511260881855,0.31886279950413776,11.0
KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,07 TO 09,91.0,Improved,1974,630,345000.0,96 WHAMPOA DR,1.321556727417,103.855666149292,320096,4.212772009621852,0.701175695258276,8.0
KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,10 TO 12,109.0,DBSS,2011,1075,918888.0,7 BOON KENG RD,1.31678922529744,103.861781918434,330007,3.831572170842356,0.2841394196740042,11.0
KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,07 TO 09,115.0,DBSS,2011,1074,940000.0,8 BOON KENG RD,1.31642489627751,103.861501638313,330008,3.7836516860944913,0.32375540277488457,8.0
KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,13 TO 15,117.0,DBSS,2011,1074,970000.0,8 BOON KENG RD,1.31642489627751,103.861501638313,330008,3.7836516860944913,0.32375540277488457,14.0
KALLANG/WHAMPOA,5 ROOM,18,JLN TENTERAM,19 TO 21,105.0,Improved,2004,996,657000.0,18 JLN TENTERAM,1.32782768735672,103.860080664772,321018,4.976803792306456,0.9586589542329748,20.0
KALLANG/WHAMPOA,5 ROOM,4B,ST. GEORGE'S LANE,01 TO 03,124.0,Improved,1996,905,600000.0,4B ST. GEORGE'S LANE,1.32229102470373,103.860174104007,321004,4.376437863462872,0.36338558797645326,2.0
KALLANG/WHAMPOA,5 ROOM,3D,UPP BOON KENG RD,22 TO 24,110.0,Improved,2006,1021,913000.0,3D UPP BOON KENG RD,1.31329783863328,103.872837648285,384003,4.0388322496393565,0.2578387578513282,23.0
MARINE PARADE,3 ROOM,46,MARINE CRES,07 TO 09,65.0,Improved,1975,648,350000.0,46 MARINE CRES,1.30510240111456,103.91266479937,440046,7.196610120600727,0.3399428915070937,8.0
MARINE PARADE,3 ROOM,30,MARINE CRES,07 TO 09,65.0,Improved,1975,646,315000.0,30 MARINE CRES,1.30422279476766,103.911164021354,440030,7.007041460613627,0.5332164693293618,8.0
MARINE PARADE,3 ROOM,32,MARINE CRES,13 TO 15,76.0,Improved,1975,646,465000.0,32 MARINE CRES,1.303178277126,103.911806642809,440032,7.03846292402352,0.5512685843824175,14.0
MARINE PARADE,3 ROOM,34,MARINE CRES,07 TO 09,59.0,Improved,1975,646,280000.0,34 MARINE CRES,1.30414964002546,103.912123966699,440034,7.105554928119732,0.4514861176553768,8.0
MARINE PARADE,3 ROOM,65,MARINE DR,10 TO 12,65.0,Improved,1976,657,380000.0,65 MARINE DR,1.30340547617434,103.909734447292,440065,6.82739194089017,0.537501396381243,11.0
MARINE PARADE,3 ROOM,65,MARINE DR,10 TO 12,65.0,Improved,1976,656,415000.0,65 MARINE DR,1.30340547617434,103.909734447292,440065,6.82739194089017,0.537501396381243,11.0
MARINE PARADE,3 ROOM,65,MARINE DR,10 TO 12,65.0,Improved,1976,656,398888.0,65 MARINE DR,1.30340547617434,103.909734447292,440065,6.82739194089017,0.537501396381243,11.0
MARINE PARADE,3 ROOM,8,MARINE TER,07 TO 09,76.0,Improved,1975,642,375000.0,8 MARINE TER,1.30436465592228,103.916108628733,440008,7.534182737971054,0.28387743806431526,8.0
MARINE PARADE,4 ROOM,62,MARINE DR,04 TO 06,87.0,Improved,1976,654,520000.0,62 MARINE DR,1.30267023304987,103.909040353592,440062,6.728466756024771,0.4534044992323003,5.0
MARINE PARADE,4 ROOM,17,MARINE TER,07 TO 09,82.0,Improved,1975,644,445000.0,17 MARINE TER,1.30376782197877,103.914176046886,440017,7.309334326729659,0.3531161191482299,8.0
MARINE PARADE,4 ROOM,54,MARINE TER,16 TO 18,88.0,Improved,1975,642,538000.0,54 MARINE TER,1.30530229101584,103.915014006287,440054,7.450912951261169,0.16419472570410246,17.0
MARINE PARADE,5 ROOM,72,MARINE DR,04 TO 06,120.0,Standard,1977,667,735000.0,72 MARINE DR,1.30428356986834,103.908364873073,440072,6.715524021181221,0.420602496159635,5.0
PASIR RIS,2 ROOM,527C,PASIR RIS ST 51,07 TO 09,47.0,Model A,2015,1129,263000.0,527C PASIR RIS ST 51,1.36937329925111,103.947970231713,513527,14.32957085956715,0.43344414790734315,8.0
PASIR RIS,2 ROOM,527B,PASIR RIS ST 51,07 TO 09,47.0,Model A,2015,1129,260000.0,527B PASIR RIS ST 51,1.36899453114432,103.947710069014,512527,14.279998094784526,0.4830208409099559,8.0
PASIR RIS,2 ROOM,527C,PASIR RIS ST 51,07 TO 09,47.0,Model A,2015,1128,265000.0,527C PASIR RIS ST 51,1.36937329925111,103.947970231713,513527,14.32957085956715,0.43344414790734315,8.0
PASIR RIS,2 ROOM,527D,PASIR RIS ST 51,10 TO 12,47.0,Model A,2015,1128,285000.0,527D PASIR RIS ST 51,1.36968625501963,103.947922425135,514527,14.348704309988836,0.4028208884130159,11.0
PASIR RIS,3 ROOM,5,CHANGI VILLAGE RD,04 TO 06,66.0,Improved,1981,720,277000.0,5 CHANGI VILLAGE RD,1.38885339963623,103.986845986484,500005,19.041228858101444,3.490583031031123,5.0
PASIR RIS,3 ROOM,528A,PASIR RIS ST 51,13 TO 15,68.0,Model A,2015,1129,385000.0,528A PASIR RIS ST 51,1.37021066906466,103.947986536645,511528,14.392845663502023,0.34644519563753584,14.0
PASIR RIS,3 ROOM,528A,PASIR RIS ST 51,01 TO 03,68.0,Model A,2015,1129,370000.0,528A PASIR RIS ST 51,1.37021066906466,103.947986536645,511528,14.392845663502023,0.34644519563753584,2.0
PASIR RIS,3 ROOM,527C,PASIR RIS ST 51,10 TO 12,68.0,Model A,2015,1129,410000.0,527C PASIR RIS ST 51,1.36937329925111,103.947970231713,513527,14.32957085956715,0.43344414790734315,11.0
PASIR RIS,3 ROOM,527B,PASIR RIS ST 51,01 TO 03,68.0,Model A,2015,1131,360000.0,527B PASIR RIS ST 51,1.36899453114432,103.947710069014,512527,14.279998094784526,0.4830208409099559,2.0
